"client_id","birth_year","balance_sd","balance_avg"
803,1951,4680.52186395503,11727.4090909091
806,1980,NA,NA
807,1969,NA,NA
808,1963,NA,NA
809,1919,6246.32689961475,22976.1378787879
810,1945,7804.90072999632,29946.9952380952
811,1940,7804.90072999632,29946.9952380952
812,1940,6536.87239784905,26148.0162162162
813,1964,NA,NA
814,1959,6116.9955442896,22656.7697416974
815,1964,NA,NA
816,1958,NA,NA
818,1966,NA,NA
820,1960,19961.8225282795,45585.8052631579
819,1958,19961.8225282795,45585.8052631579
821,1948,3551.42172093282,10930.2090909091
822,1959,18737.7573517984,41438.223880597
823,1956,6977.62662048167,26709.4335311573
824,1952,9716.43093029615,31775.153125
825,1977,4459.2218967264,26907.7412322275
826,1978,22354.222725677,54884.9442622951
828,1958,14026.5577409156,34846.5421052632
827,1965,14026.5577409156,34846.5421052632
829,1957,5798.42223116322,17634.2476190476
830,1948,19339.7185779938,34562.54
831,1948,10685.1292111133,42959.7826589595
832,1923,8843.29464025962,14581.6222222222
833,1960,15600.1129912025,47823.8333333333
834,1922,NA,NA
835,1943,14357.2946537051,48518.2263565891
836,1948,14357.2946537051,48518.2263565891
838,1968,14736.8091694083,27771
837,1974,14736.8091694083,27771
839,1955,28025.7840618007,69669.9419642857
840,1937,4873.91349398046,19617.418134715
841,1981,10099.5736094488,28724.8851162791
842,1933,3067.8161150546,15104.873655914
843,1957,NA,NA
844,1945,9880.18692790638,34748.2559375
845,1953,9880.18692790638,34748.2559375
846,1949,NA,NA
847,1979,15373.3972262148,44923.8533333333
849,1939,8894.22409332159,21250
850,1969,24778.2018110693,37122.7073333333
851,1919,3919.7634731791,19222.2310606061
852,1916,3919.7634731791,19222.2310606061
853,1949,7944.38268378129,29748.593452381
854,1941,36561.703092553,56196.04
855,1930,5670,6170
856,1919,4762.94324341578,7427.6
857,1948,15878.4638706783,30883.3076923077
858,1959,12185.3236623736,40492.0274193548
860,1967,9873.35105565103,41341.8572580645
859,1968,9873.35105565103,41341.8572580645
861,1956,22283.5837193961,40141.7954545455
862,1952,3759.66740530013,24218.7033980583
863,1968,5337.84480099814,24418.4103448276
865,1946,3930.28094058234,21554.3302702703
864,1953,3930.28094058234,21554.3302702703
866,1975,NA,NA
870,1957,7800.35211834681,20506.7739130435
871,1974,5295.49213447652,24343.8944751381
872,1963,NA,NA
873,1944,5408.04820956172,25083.552173913
875,1956,NA,NA
874,1952,NA,NA
876,1960,27717.6754986415,56795.0865612648
877,1927,3586.6073920049,14567.1460526316
878,1920,3586.6073920049,14567.1460526316
879,1943,12152.9374354597,41911.0655172414
880,1960,26600.8745172744,55499.9058823529
881,1975,5828.74497623262,15751.2064516129
882,1933,NA,NA
883,1920,NA,NA
884,1918,NA,NA
885,1923,5200.64405322669,21952.4987951807
886,1948,15425.5041275703,60300.3446875
887,1973,15593.1439201373,50994.5243243243
888,1973,3302.04113786434,20616.5728813559
889,1981,15209.6661797397,39190.4216374269
890,1919,4419.7239942036,20484.3922155689
891,1931,5188.33061216226,22866.9375
892,1922,5643.66680929277,21946.4075313808
893,1935,NA,NA
894,1934,4731.78835335657,24244.8397590361
895,1970,4423.49706455332,20295.1613043478
896,1973,8002.74924077105,31873.693359375
897,1981,8002.74924077105,31873.693359375
898,1943,NA,NA
899,1944,NA,NA
900,1977,9610.5959426677,43724.985840708
901,1919,4680.23583736874,22045.3674528302
902,1950,NA,NA
903,1934,8055.01632035039,17184.4888888889
904,1932,5255.92246920686,28740.2705263158
905,1940,NA,NA
906,1978,10657.5923811299,31091.6666666667
907,1948,8051.75226974234,38279.4067460317
908,1961,NA,NA
909,1975,7440.50491067082,31982.9867768595
910,1961,NA,NA
911,1939,6236.15189443715,26879.78125
912,1920,4138.86384050858,19410.2719298246
913,1938,6587.69962747718,26401.3907563025
914,1921,5191.39462370719,25916.3142857143
915,1975,NA,400
916,1958,13492.5517771949,44916.3828571429
917,1973,11174.2245022774,37312.8470238095
918,1964,NA,NA
921,1954,12594.1263907691,23568.8
922,1972,13093.6693152262,41937.0016393443
923,1978,13093.6693152262,41937.0016393443
924,1953,14951.3008486213,54944.4333333333
925,1959,11374.9491633094,33063.789122807
926,1981,13986.3418511288,35838.1867158672
927,1974,12226.2283480982,49973.4577922078
928,1951,15495.3631573362,51900.2142857143
929,1935,NA,NA
930,1959,11055.4662196279,12566.6666666667
931,1968,14716.3412880385,31521.9461538462
932,1947,12357.8234009792,41038.6486486486
933,1978,3062.7048522169,15913.045
934,1982,3062.7048522169,15913.045
935,1946,NA,NA
936,1943,NA,NA
937,1931,NA,NA
938,1944,12518.8786489484,40112.1064638783
939,1952,19462.1957930411,51641.8333333333
940,1960,12390.8185884851,49282.4306930693
941,1935,5804.69911917671,20397.0899122807
942,1931,8066.3482308355,20593.9882352941
943,1936,8066.3482308355,20593.9882352941
944,1970,6550.59542995513,23255.1490196078
945,1977,6550.59542995513,23255.1490196078
946,1951,22812.186440376,36369.975
948,1924,4744.91284339706,20255.8755555556
949,1976,NA,NA
951,1960,5045.94191653433,23876.1856269113
950,1965,5045.94191653433,23876.1856269113
952,1951,NA,NA
953,1937,9040.4805378295,29626.1434426229
954,1942,NA,NA
955,1970,21605.0888240093,31059.8
956,1966,6985.155994045,25009.5657142857
957,1941,4459.63237793081,16012.0051282051
958,1942,4459.63237793081,16012.0051282051
959,1962,NA,NA
960,1957,NA,NA
961,1931,8266.98697245745,27704.1605504587
962,1966,19084.7256743943,24421.4754716981
963,1966,9927.67308637602,38076.0153846154
964,1953,12351.1679145469,15061.8666666667
965,1972,3447,3747
966,1978,3447,3747
967,1979,12521.6653466598,35906.7867346939
968,1957,13056.9873065428,21447.6245901639
970,1957,11160.1353035508,29734.6240740741
971,1919,6309.23499257978,22222.36
972,1917,6309.23499257978,22222.36
974,1963,NA,NA
973,1970,NA,NA
975,1959,17662.4587050418,37557.8307692308
976,1955,7695.86280086246,29380.8397435897
977,1926,7546.63856510837,11918.2285714286
979,1966,2869.21216602306,15585.9010695187
978,1968,2869.21216602306,15585.9010695187
980,1961,25825.8581816605,63857.2367521367
981,1960,13408.0203646534,33687.8586206897
985,1947,11761.7220362669,42156.7955555556
984,1949,11761.7220362669,42156.7955555556
986,1955,9187.69690170952,38374.8808219178
987,1952,6661.49632744334,26417.6652173913
989,1933,7716.98753064272,12380.7142857143
988,1939,7716.98753064272,12380.7142857143
990,1961,NA,NA
991,1941,7392.16766053634,28342.3473684211
992,1948,14034.7287100269,33129.4030769231
993,1969,12244.1166358355,19336.6777777778
994,1971,4008.93291601026,15221.459375
995,1973,4008.93291601026,15221.459375
996,1980,NA,NA
997,1950,2670.01342936698,4627.16
998,1953,2670.01342936698,4627.16
1000,1961,11270.6523422705,52232.8341346154
999,1966,11270.6523422705,52232.8341346154
1001,1947,4437.14792030496,6155.5
1002,1944,4903.06824828626,13364.4166666667
1003,1937,7700.7880817176,13651.9571428571
1004,1957,NA,NA
1007,1938,9938.55265792396,27448.7894736842
1006,1942,9938.55265792396,27448.7894736842
1008,1956,14500.4892904107,43747.9454954955
1010,1955,6235.810065202,26618.4210526316
1009,1962,6235.810065202,26618.4210526316
1011,1939,15389.5532756097,56226.5731092437
1012,1966,17413.0690205995,55019.8444444444
1013,1973,17413.0690205995,55019.8444444444
1014,1931,6252.11967993775,25972.3175879397
1015,1934,4139.17258400038,16870.7166666667
1016,1940,4139.17258400038,16870.7166666667
1017,1943,NA,NA
1018,1945,21954.3788876704,59932.4369668246
1019,1946,NA,NA
1020,1977,34581.4013483708,66292.372
1021,1977,7381.55048656796,17569.4111111111
1022,1940,8452.15085574444,25296.4884615385
1023,1938,16239.2084699627,27907.6
1024,1956,NA,NA
1025,1964,26908.7100360661,56102.7611940299
1026,1979,NA,NA
1027,1940,13488.5213229721,45433.48
1028,1934,13488.5213229721,45433.48
1029,1954,6554.7605128343,30847.1493243243
1030,1947,9253.25451196402,32450.3402173913
1031,1968,9033.49433762493,34122.6098360656
1033,1937,3768.6867481246,17670.3203488372
1032,1938,3768.6867481246,17670.3203488372
1034,1974,19715.2605585936,45841.7166666667
1036,1976,NA,NA
1035,1971,NA,NA
1037,1965,7509.13847986564,30010.1027027027
1038,1961,10886.3568005455,31890.3037453184
1039,1980,24962.5631836141,66572.2979381443
1040,1960,29060.8035793091,64070.9012461059
1041,1961,NA,NA
1042,1966,4867.16694693246,16757.3741935484
1043,1963,4867.16694693246,16757.3741935484
1044,1971,7154.46936464735,35447.2569343066
1045,1947,NA,NA
1046,1975,NA,NA
1047,1963,7144.62501931813,14216.6666666667
1048,1974,5462.06017570202,25126.2590909091
1049,1942,21607.4779606891,43072.5
1050,1971,NA,NA
1051,1971,8412.09621056391,21491.790625
1052,1964,10287.6070627242,26962.1295454545
1053,1958,10287.6070627242,26962.1295454545
1054,1924,5804.02802005559,26813
1055,1919,NA,NA
1056,1963,7575.93156460333,27995.703030303
1057,1939,16648.2885021099,43566.1304347826
1058,1975,NA,NA
1059,1960,NA,700
1060,1957,NA,700
1063,1976,7722.57978361879,28744.6294339623
1062,1975,7722.57978361879,28744.6294339623
1064,1951,8879.56706204292,33979.9666666667
1065,1957,3453.03333948094,17827.7494186046
1066,1940,12516.4320066795,53171.0606498195
1067,1952,12812.1358316748,48119.6710743802
1068,1926,3819.07066317284,17760.1505102041
1070,1938,6107,6907
1069,1938,6107,6907
1071,1925,NA,NA
1072,1966,5906.88623365061,27033.5732824427
1074,1928,9612.75297066807,26284.9789473684
1073,1924,9612.75297066807,26284.9789473684
1075,1934,5737.28333425524,23085.7477777778
1076,1979,17700.4949824239,64219.2849462366
1077,1920,6466.53576025509,20271.9881578947
1078,1978,3890.92067431096,13181.95
1079,1961,5972.19332613151,23454.3202020202
1080,1950,26292.7990428011,49816.5809061489
1081,1970,12861.9240488774,43621.6333333333
1082,1967,9682.10556288664,34201.1373737374
1084,1944,6563.3363036473,22370.9237288136
1083,1937,6563.3363036473,22370.9237288136
1085,1932,4886.03667542908,25460.0272108844
1086,1973,6381.99289584508,27756.0187898089
1087,1978,6381.99289584508,27756.0187898089
1088,1969,5136.55467282903,20369.8287804878
1089,1939,12778.4085572791,51979.1322580645
1090,1939,NA,1000
1091,1940,NA,NA
1092,1962,4719.36069943674,24414.1307017544
1093,1976,12930.7963131148,28760.9925
1095,1954,NA,NA
1094,1960,NA,NA
1096,1926,NA,NA
1097,1930,NA,NA
1098,1948,25032.8010649079,34926.5769230769
1099,1979,NA,NA
1100,1951,9081.40881295315,26313.5714285714
1101,1946,2723.27057455441,15487.8988304094
1102,1935,21979.384405419,56105.5
1104,1955,13897.7781814493,30693.4076923077
1103,1951,13897.7781814493,30693.4076923077
1106,1940,8298.10893555158,31778.2310810811
1105,1942,8298.10893555158,31778.2310810811
1107,1961,8699.25284148012,14480
1108,1955,NA,NA
1109,1931,7446.24829608471,12657.1222222222
1110,1928,7393.30727479413,11881.9428571429
1111,1979,5455.77403157535,25668.8843971631
1112,1930,5288.93576253505,20928.0577777778
1113,1976,5328.15430726443,17265.7217391304
1114,1980,11509.7433026199,40055.1697095436
1115,1920,3956.93296278823,6771.82
1116,1973,NA,NA
1117,1976,9040.24080275521,29716.5509803922
1118,1969,9040.24080275521,29716.5509803922
1119,1980,6783.54905616754,32922.3760330579
1120,1973,9489.70627720011,35384.1829166667
1121,1939,5143.87534588989,27674.6345637584
1122,1921,8339.19593658024,17724.4647058824
1123,1922,8339.19593658024,17724.4647058824
1124,1928,6339.12879356201,29948.8581818182
1125,1934,NA,NA
1126,1935,NA,NA
1127,1974,NA,500
1128,1930,5559.36469357909,19307.5476190476
1129,1931,6010.67188754157,21300.225
1130,1940,8114.04426260566,23066.6133333333
1131,1947,3727.56896012924,18698.0487804878
1132,1948,3727.56896012924,18698.0487804878
1134,1959,20167.8024295163,64182.6414893617
1133,1958,20167.8024295163,64182.6414893617
1135,1952,6757.79827217223,20177.2263473054
1136,1976,10404.1445467238,25173.2448979592
1137,1977,3451.40291553533,18833.9881578947
1139,1973,10169.3745685173,44713.8558052434
1138,1970,10169.3745685173,44713.8558052434
1140,1946,18941.5355479737,37522.6666666667
1141,1941,12815.233292431,46610.334
1143,1946,5154.01770543617,20573.7059479554
1142,1946,5154.01770543617,20573.7059479554
1145,1968,12347.491745888,23062.7627906977
1146,1965,17250.3464404703,50895.9229357798
1147,1930,5809.78550077835,19095.4625
1148,1941,NA,NA
1149,1976,5615.85201141533,25999.4117647059
1150,1945,6487.45646660958,29154.0735294118
1151,1973,15465.5703340184,39119.9
1152,1981,13496.3951157272,36855.6166666667
1153,1980,4617.22254661471,18459.1737704918
1155,1922,10524.3621006401,24891.7409090909
1154,1924,10524.3621006401,24891.7409090909
1156,1933,4794.16767521515,19944.3738095238
1157,1958,24683.0632141581,72242.8966666667
1158,1954,NA,NA
1159,1944,10982.4396140885,28102.4166666667
1160,1938,10982.4396140885,28102.4166666667
1161,1973,17287.3131803355,37458.9
1162,1975,14283.1519295684,34491.9395683453
1163,1964,4432.42872959681,21176.9595555556
1164,1959,NA,NA
1165,1942,23057.1352310282,43806.5769230769
1167,1954,7018.58090060971,26562.9910447761
1166,1959,7018.58090060971,26562.9910447761
1168,1978,15306.1359303904,38311.4597087379
1169,1941,NA,NA
1170,1977,11433.3812498238,29495.35
1171,1974,3947.86102423409,5187
1173,1922,7707.21215076997,31893.5781512605
1172,1923,7707.21215076997,31893.5781512605
1174,1970,14234.4058594853,49765.4685534591
1176,1918,5325,6125
1175,1925,5325,6125
1177,1939,12149.6266808483,42051.9384615385
1178,1971,14101.9345480665,36022.519123506
1179,1930,8449.94463769554,35438.441
1180,1944,9387.43216588607,36708.7811320755
1181,1939,NA,300
1182,1946,12895.1925619669,49534.7734848485
1183,1942,4906.10940453781,23358.0020725389
1186,1947,12436.7896383922,30840.9476190476
1187,1961,2884.06177377053,16670.6575539568
1188,1968,2884.06177377053,16670.6575539568
1189,1932,6969.44588966958,22033.025
1190,1976,14034.037857405,29572.6153846154
1191,1977,14034.037857405,29572.6153846154
1192,1925,5001.95070945501,29951.0519685039
1193,1926,4183.99137511302,18190.9404255319
1194,1939,12677.4117835751,53118.8098591549
1195,1939,16823.0530918397,54640.2890243902
1196,1943,8527.70270037503,28125.8914285714
1197,1966,21193.1413015909,50883.196875
1198,1975,12686.8784344907,34674.6920454545
1199,1976,3513.54015041318,17372.9589041096
1200,1931,NA,NA
1201,1945,NA,NA
1202,1980,14879.3214846552,45353.3023474178
1204,1974,17876.6189481122,53539.5147058824
1206,1957,8936.39381312296,16918.69
1207,1939,20726.1654671698,33331.9
1208,1975,29366.4815911701,64193.4047297297
1209,1957,20212.4004714676,59309.0900763359
1210,1961,4266.6131571937,30111.5604591837
1211,1978,16855.1727736407,36529.8885714286
1212,1927,6590.03766247638,10844.8571428571
1213,1966,22037.8403314095,52399.100990099
1214,1940,22873.0685658021,54225.0125925926
1215,1944,12656.7828254321,37809.3984615385
1216,1945,19672.650902027,41660.3928571429
1217,1937,4221.69346457581,12289.46
1218,1980,5714.66303151627,21646.1871794872
1219,1944,NA,NA
1220,1953,14117.6117127671,48784.4272373541
1221,1973,11422.5428731585,47772.0440217391
1222,1939,5925.28040038351,20141.8327205882
1223,1955,10873.0229299278,38750.0988950276
1224,1938,7042.10409900755,24747.4708333333
1225,1946,2396.38488144121,2694.5
1226,1951,17833.718194166,44642.6548672566
1227,1955,17833.718194166,44642.6548672566
1228,1949,11536.6803371199,41335.4915730337
1229,1971,NA,NA
1231,1965,NA,NA
1232,1959,NA,NA
1233,1942,NA,NA
1235,1979,7218.22538978784,18650
1234,1975,7218.22538978784,18650
1236,1967,25495.9815747527,59287.6377777778
1237,1923,4827.1431313288,23598.7828125
1238,1935,10942.7302347557,40369.8903225806
1239,1976,25461.8388424553,60284.8208
1240,1976,NA,NA
1241,1942,NA,NA
1242,1944,NA,NA
1243,1974,16328.9704806584,52102.779245283
1244,1964,NA,NA
1245,1979,2896.514137258,15476.9382352941
1246,1962,26340.1388542421,69446.2143426295
1247,1969,26340.1388542421,69446.2143426295
1248,1971,15518.6144468258,36236.8
1250,1952,9425.6638987175,43591.1717948718
1251,1959,NA,NA
1252,1953,NA,NA
1253,1967,9718.39767746421,38107.072972973
1254,1939,6559.09385511687,21542.490625
1255,1966,8005.20687498053,27600.3107142857
1256,1955,6039.09418597363,27294.1147058824
1257,1928,4964.37945272005,18893.4601809955
1258,1924,4964.37945272005,18893.4601809955
1259,1966,NA,NA
1261,1951,16211.4150051587,42271.2944237918
1260,1945,16211.4150051587,42271.2944237918
1262,1952,9572.18382091609,39175.64
1263,1959,9572.18382091609,39175.64
1264,1976,11131.5530901588,27184.7525139665
1265,1958,6805.50092428016,24552.7360406091
1266,1952,6000.09706997301,29719.7612781955
1267,1954,NA,600
1268,1949,NA,600
1269,1948,NA,1100
1270,1930,3196.98844278458,16899.0274193548
1271,1935,22050.8054880565,52801.4583333333
1272,1944,2413.61411611718,13897.6948979592
1273,1978,7907.59128938769,9200
1274,1976,NA,NA
1275,1951,14203.2957046937,49741.4381578947
1276,1942,10185.7427922508,19239.91
1277,1931,NA,NA
1278,1978,8685.92040795834,31249.0238095238
1279,1956,27833.9147774796,49608.8
1280,1952,31550.0730925067,66222.3388888889
1281,1949,31550.0730925067,66222.3388888889
1282,1936,18873.4077393408,34086.2089552239
1283,1939,3295.44248543453,16658.721875
1284,1943,3295.44248543453,16658.721875
1285,1939,11232.5100022944,34952.275
1286,1950,26552.7395045982,47302.5463414634
1287,1944,NA,NA
1288,1972,7731.18261041328,28871.1207446809
1289,1946,17084.9475407072,50069.2222222222
1290,1976,5544.88652204401,25940.612371134
1291,1964,7950.23387659087,30482.8664596273
1292,1977,12894.0672092555,33782.256846473
1294,1930,7037.66454888305,18922.655
1293,1927,7037.66454888305,18922.655
1295,1944,14300.1378044019,39096.9283185841
1296,1959,14501.4206214473,47589.3965686275
1297,1918,NA,800
1298,1921,NA,800
1299,1920,6684.98392224346,17544.4222222222
1300,1979,9147.72688069838,28050.2991869919
1303,1940,NA,NA
1304,1936,4594.62774620278,12417.2352941176
1305,1945,14244.4161158546,38169.1523809524
1306,1922,5817.59008711312,22880.9211428571
1307,1953,9020.24577995684,31061.6425
1308,1954,9030.32183532369,16033.7428571429
1309,1975,10313.9034372521,31999.8603448276
1310,1977,8404.40877106099,30864.368
1311,1956,24768.3480868338,47433.4205882353
1312,1935,8942.33956413289,21386.2230769231
1313,1970,NA,NA
1314,1975,NA,NA
